Tuyutí  6629;Colegio Argentino Baldomero Fernández Moreno;Col Arg B F Moreno;4644-2075;9;LINIERS;-58.5195;-34.6443
Dr. José De La Rosa 5732;Inst. Naciones Unidas;I Naciones Unidas;4638-0152;8;VILLA LUGANO;-58.4851;-34.6623
Cnel. Ramón L. Falcón 4080;Seminario Internacional Teológico Bautista;Seminario Int Teológico Bautista;4636-1737 al 41;10;VELEZ SARSFIELD;-58.484;-34.6358
Saladillo 5252;Inst. Obra de la Conservación de la Fe;I Obra de la Conservación de la Fe;4601-0498 4602-3169;8;VILLA RIACHUELO;-58.4776;-34.6907
Murguiondo 4055;Inst. Parroquial Canónigo Honorario Mario Fafian Alsina;I P Canónigo H M Fafián Alsina;4602-6719;8;VILLA LUGANO;-58.4774;-34.6758
Murguiondo 4458;Inst. Roberto Arlt;I Roberto Arlt;4601-1252 4602-8238;8;VILLA LUGANO;-58.4729;-34.679
Avda. Gral. Paz 16234;Inst. Amanecer;I Amanecer;4605-4797;9;LINIERS;-58.5261;-34.6549
Murguiondo 4645;Inst. ESBA - Villa Lugano;I ESBA - Villa Lugano;4605-2206 4604-0202;8;VILLA LUGANO;-58.4709;-34.6808
Dr. Tomás Manuel de Anchorena 719;Inst. Toratenu;I Toratenu;4961-5255/4656;3;BALVANERA;-58.4089;-34.6005
Gallo 1215;Escuela de Fotografía Creativa;Esc de Fotografía Creativa;4802-2285 4804-2580;2;RECOLETA;-58.4114;-34.5961
Jaramillo 2267;Inst. Portal del Sol Nueve Lunas;I Portal del Sol Nueve Lunas;4701-9151 4702-7993;13;NUÑEZ;-58.4674;-34.5473
Achega 3515;Inst. Piedra Libre;I Piedra Libre;4572-2637;12;VILLA URQUIZA;-58.5043;-34.5687
Bartolomé Mitre 3590;Inst. Nuestro Tiempo;I Nuestro Tiempo;4865-7666 4867-3745;5;ALMAGRO;-58.4172;-34.6096
Venezuela 356;Inst. Superior Octubre;I Sup Octubre;4342-4361 5354-6600;1;MONTSERRAT;-58.3714;-34.6137
Quirno 311;Jardín Modelo Mi Patito;J Modelo Mi Patito;4612-0431;7;FLORES;-58.4695;-34.6352
Camacuá 219;Inst. Sta. Maria Josefa Rossello;I Sta María Josefa Rossello;4631-7497;7;FLORES;-58.4576;-34.6303
Caracas 325;Nueva Escuela de Educación La Obra;Nva Esc de Educ La Obra;4634-0477;7;FLORES;-58.4621;-34.6253
Saravia 2335;Jardín Virgencita de Lujan;J Virgencita de Luján;4683-7723 4635-7284;9;PARQUE AVELLANEDA;-58.476;-34.6592
Avda. Mcal. Francisco Solano López 3870;Inst. San Antonio de Devoto;I San Antonio de Devoto;4501-3500;11;VILLA DEVOTO;-58.5084;-34.6015
Fray Justo Santa María de Oro 2363;Inst. Privado Colegio Palermo;I Priv Palermo;4775-3341 4777-2935;14;PALERMO;-58.4256;-34.5808
Uruguay 412;Jardín Materno Infantil Colegio de Abogados;JMI Colegio de Abogado;4379-8700 int. 2002/247;1;SAN NICOLAS;-58.3868;-34.6038
Montevideo 752;La Pata Cata;La Pata Cata;4812-4766;1;SAN NICOLAS;-58.3898;-34.6001
Aráoz 1027;Inst. Juana de Arco;I Juana de Arco;4778-0769;15;VILLA CRESPO;-58.4301;-34.5956
Boulogne Sur Mer 626;Casa de la Educación;Casa de la Educación;4963-5829;3;BALVANERA;-58.4064;-34.6028
Charlone 573;Inst. Sta. Teresa de los Andes;I Sta Teresa de los Andes;4553-8068;15;CHACARITA;-58.4519;-34.5825
Paraguay 1583;Centro de Organizadores de Eventos;C Organizadores Eventos;4814-2285;2;RECOLETA;-58.3894;-34.5984
Junín 234;Inst. Privado ELLAB - Taller de Idiomas;I Priv ELLAB  Taller de Idiomas;5238-3000/29;3;BALVANERA;-58.3966;-34.6068
San Martín 491;Inst. Asociación Profesionales de Medios;I Asoc Prof de Medios;4393-4741/0237;1;SAN NICOLAS;-58.3738;-34.6023
Thames 2486;Inst. Privado de Psicología Social del Sur;I P Psicología Social del Sur;4776-0777;14;PALERMO;-58.422;-34.5813
Avda. Luis M. Campos 726;Inst. Técnico Superior de Sanidad;I Téc Superior de Sanidad;4778-3039;14;PALERMO;-58.4361;-34.5701
Irigoyen 1294;Escuela Infantil La Casita del Sol;EI La Casita del Sol;4642-2339;10;VERSALLES;-58.5164;-34.6286
Lascano 2776;Inst. Privado Los Altos;IP Los Altos;4501-2404;11;VILLA DEL PARQUE;-58.4835;-34.6061
Avda. Callao 384;Inst. Profesional de Ciencias de la Comercialización;I Prof de C de la Comercialización;;3;BALVANERA;-58.3925;-34.6047
O'Higgins 4771;El Jardín de los Mirasoles;El Jardín de los Mirasoles;4703-5781;13;NUÑEZ;-58.4706;-34.5382
Primera Junta 3337;Centro Educativo Terapéutico;CEREP;4612-0414/4988;7;FLORES;-58.4641;-34.6432
Salta 239;Image Campus Educación Avanzada en Medios Digitales;Image Campus;4383-2244/2992;1;MONTSERRAT;-58.3835;-34.6114
Riobamba 650;Inst. Superior de Educación para la Salud y el Derecho;I Sup de Educ para la Salud;4373-6633;3;BALVANERA;-58.3943;-34.6015
Arenales 2918;Tierra Fertil;Tierra Fertil;4826-6598;2;RECOLETA;-58.4065;-34.5908
Avda. Belgrano 3655;Escuela Popular de Musica SADeM;Esc Pop de Música SADeM;4956-0673;5;ALMAGRO;-58.4178;-34.6156
Suárez 1301;Fundación Alfredo L. Palacios;Fund Alfredo L Palacios;4301-2586;4;BARRACAS;-58.3707;-34.6381
Avda. Estado de Israel 4126;Primera Escuela Argentina de Efectos Especiales;Esc Arg de Efectos Especiales;4867-0440;5;ALMAGRO;-58.4238;-34.598
Valle 584;Mundo Ecologico;Mundo Ecológico;4922-9301;6;CABALLITO;-58.4357;-34.6247
Montevideo 968;Inst. Argentino de Gastronomía;I Arg de Gastronomía;4816-1414 4811-6670;2;RECOLETA;-58.3899;-34.5977
Malabia 1141;Escuela de Fotografía Motivarte;Esc de Fotografia Motivarte;4773-1818;15;VILLA CRESPO;-58.4317;-34.594
Avda. de Mayo 776;Inst. Superior Crónica;I Sup Crónica;4331-3321;1;MONTSERRAT;-58.3774;-34.6089
Riobamba 1059;Inst. De Formación Superior Yuguets;I Formac Sup Yuguets;4768-0759;2;RECOLETA;-58.3946;-34.5965
Mansilla 3780;Consultorio Espiritual;Consultorio Espiritual;4826-4926;14;PALERMO;-58.4163;-34.5901
Malvinas Argentinas 344;Inst. Educativo Argentino Lea;I Educ Arg Lea;4431-9400;6;CABALLITO;-58.45;-34.6287
José Bonifacio 2475;Primera Escuela de Recreación en la Naturaleza;E de Recreación en la Naturaleza;4374-5808 4612-5958;7;FLORES;-58.4622;-34.6326
Esquiú 973;Jardín Maternal La Abuela Pata;JM La Abuela Pata;4918-1646;4;NUEVA POMPEYA;-58.4173;-34.6518
Montiel 75;Escuela Superior de Auxiliares de la Medicina;E Sup de Auxiliares de la Medicina;4641-0300 4644-6117;9;LINIERS;-58.5265;-34.6399
Talcahuano 1052;Inst. Musical Artístico Valeria Lynch;I Musical Artístico Valeria Lynch;4815-1781;1;RETIRO;-58.3858;-34.5964
Libertad 555;Inst. Libre de Segunda Enseñanza;ILSE;4382-2158;1;SAN NICOLAS;-58.3837;-34.602
Avda. Gaona 3560;Inst. La Foca Revoltosa;I La Foca Revoltosa;4637-9515;7;FLORES;-58.4751;-34.6212
Núñez 2965;Inst. Educativo Los Ceibos;I Educ Los Ceibos;4701-4775;13;NUÑEZ;-58.4724;-34.5528
Avda. Gral. Victorica 3018;Inst. Miguelito;I Miguelito;4522-7557;15;PARQUE CHAS;-58.4799;-34.5874
Gorostiaga 1693;Inst. Escuela Argentina de Vinos;I Esc Argentina de Vinos;4775-3812;14;PALERMO;-58.437;-34.5659
Roma 950;Inst. E.P.S.A. de Capacitación;I EPSA de Capacitación;4641-4423;10;VERSALLES;-58.5224;-34.626
Avda. Nazca 1169;Inst. Cardiovascular Integral S.A.;I Cardivascular Integral;4582-9770;11;VILLA SANTA RITA;-58.4746;-34.6197
Riobamba 1276;Inst. Privado Fundación Bank Boston;I Priv Fundación Bank Boston;4820-3993;2;RECOLETA;-58.3945;-34.5939
Paraguay 1583;Vatel Escuela Internacional en Administración Hotelera y Turística;Vatel;4813-0015;2;RECOLETA;-58.3894;-34.5984
Florida 537;Centro de Estudios de Comercio Marítimo Internacional;C E C Marítimo Internacional;4394-0520;1;SAN NICOLAS;-58.3752;-34.6017
Avda. Pte. Figueroa Alcorta 5575;Inst. Superior de Arbitraje;I Sup de Arbitraje;4702-8299;14;PALERMO;-58.4256;-34.5604
Avda. Juan B. Justo 9200;Inst. Dr. Dalmacio Velez Sarsfield;I Dr D Vélez Sarsfield;4642-0643/0671;9;LINIERS;-58.5213;-34.6345
Lugones 2239;Colegio Mayor;Col Mayor;4544-3182;12;VILLA URQUIZA;-58.4778;-34.5729
Cerviño 4851;Colegio Rey Fahd;Col Rey Fahd;4775-5722;14;PALERMO;-58.4254;-34.574
Bogotá 4301;Colegio Hércules;Col Hércules;4636-0660;10;VELEZ SARSFIELD;-58.4879;-34.6325
Viamonte 2020;Inst. Superior para la Enseñansa de la Comunicación;I Sup p/ la Enseñanza de la Comunicación;4371-7221;3;BALVANERA;-58.3961;-34.6011
Avda. de Mayo  676 / 666;Inst. de Tecnología;I de Tecnología;5273-4420;1;MONTSERRAT;-58.3756;-34.609
Pte. José Evaristo Uriburo 353;Inst. Privado Radio Tea;I P Radio Tea;4951-7626;3;BALVANERA;-58.398;-34.6053
Viamonte 1716;Centro ICEA;C ICEA;4328-8250;1;SAN NICOLAS;-58.3917;-34.601
Rincón 507;El Gato con Zuecos;El Gato con Zuecos;4942-9754;3;BALVANERA;-58.3962;-34.6154
Avda. Federico Lacroze 2950;Inst. Superior I.P.E.F;I Sup IPEF;4554-2290;13;COLEGIALES;-58.4479;-34.5755
Serrano 557;Inst. Agnon;I Agnon;4855-4200;15;VILLA CRESPO;-58.4417;-34.596
Pte. Luis Sáenz Peña 927;Esc. de Formación y Capacitación Profesional;Esc Form. y Capac Profesional;4305-0178;1;SAN NICOLAS;-58.3798;-34.6045
Reconquista 439;Inst. YMCA;I YMCA;4311-4785;1;SAN NICOLAS;-58.3724;-34.6027
Avda. Francisco Beiró 3865;Centro Integral de Natación;CI de Natación;4504-1307;11;VILLA DEVOTO;-58.5071;-34.6028
Riobamba 1059;Inst. Superior de Protocolo de la República Argentina;I Sup de Protocolo de la RA;4815-3654;2;RECOLETA;-58.3946;-34.5965
Humberto I° 1163;Inst. Superior de Formación Integral;I Sup de Formación Integral;4304-7991;1;CONSTITUCION;-58.3824;-34.6209
Vuelta de Obligado 3723;Inst. Argentino de Consultores Psicologicos;I Arg de Consultores Psicológicos;4702-4198;13;NUÑEZ;-58.4677;-34.5473
Juncal 838;Centro Argentino de Vinos y Espirituosas;C. Arg de Vinos;4812-3412;1;RETIRO;-58.3789;-34.593
Avda. Corrientes 1994 / 96;Nueva Escuela de Psicología  Social (NPES);Nva Esc de Psicología Social;4953-0903;3;BALVANERA;-58.3951;-34.6047
Humberto I° 2260;Inst. de Estudios para la Industria de la Construcción;I de Est Ind Construcción;4308-2257/58;3;SAN CRISTOBAL;-58.3976;-34.622
Campo Salles 2155;Escuela  Argentina de Fotografía;Esc Arg de Fotografía;4701-1772;13;NUÑEZ;-58.4635;-34.5507
Tucumán 3070;Escuela Mi Lugar (Hamakom Sheli);Esc Mi Lugar (Hamakom Sheli);4966-2226;3;BALVANERA;-58.4087;-34.601
Burela 2147;Kindergarten Murrungato;Kindergarten Murrungato;4521-3320;12;VILLA URQUIZA;-58.4898;-34.5799
Avda. Olazábal 1440;Inst. Superior Interprete Idioma Chino;I Sup Idioma Chino;4786-1248;13;BELGRANO;-58.4486;-34.5545
Jaramillo 2267;Escuela Integral Dr. Albert Schwcitzer;Esc Integral  A Schwictzer;4702-7755;13;NUÑEZ;-58.4674;-34.5473
Avda. Rivadavia 11444;Inst. Educativo Argentino Liniers;I A Liniers;4643-2201/2008;9;LINIERS;-58.5259;-34.6393
Emilio Lamarca 3136;El Jardìn de la Cuadra;El Jardìn de la Cuadra;4502-9633;11;VILLA DEL PARQUE;-58.5016;-34.6035
Riobamba 650;Inst. Privado Madre Deus;I Priv Madre Deus;5254-0107;3;BALVANERA;-58.3943;-34.6015
Adolfo Alsina 1926;Jardín Materno Infantil El Libro Mágico;JMI El Libro Mágico;4952-4050;3;BALVANERA;-58.3937;-34.6118
Arregui 3025;Escuela Infantil Ruiditos;EI Ruiditos;4501-4432;11;VILLA DEL PARQUE;-58.4877;-34.6065
Basavilbaso 1212;Jardín Maternal Cancillería Dejando Huellas;JM Dejando Huellas;4819-8161;1;RETIRO;-58.3777;-34.5939
José Marmol 345;Jardín Tierra de Aventuras;J Tierra de Aventuras;4958-0401;5;ALMAGRO;-58.426;-34.6175
Mendoza 3644;Jardín de los Caminos;J de los Caminos;4542-8526;13;BELGRANO;-58.4696;-34.5685
México 1743;Jardín Mi Sol;J Mi Sol;4381-3001;1;MONTSERRAT;-58.3909;-34.6156
Méndez de Andés 675;Jardín del Girasol;J del Girasol;4433-1021;6;CABALLITO;-58.4439;-34.6138
Panamá 942;Escuela Infantil Veo Veo;EI Veo Veo;4866-2050;5;ALMAGRO;-58.4314;-34.6032
Arenales 3663;Jardín de Infantes New Hamelin;JI New Hamelin;4832-9377;14;PALERMO;-58.4137;-34.5853
Avda. Manuel Montes de Oca 475;Escuela Infantil Enanitos Revoltosos;EI Enanitos Revoltosos;4307-2908;4;BARRACAS;-58.3757;-34.6341
Condarco 1652;Jardín Modelo Hermano Sol;J Modelo Hermano Sol;4585-7694;11;VILLA SANTA RITA;-58.4762;-34.6136
Almte. Francisco J. Seguí 2344;En Busca del Sol;En Busca del Sol;4584-1436;15;PATERNAL;-58.4618;-34.5993
Avda. de los Constituyentes 6035;Mi Jardín;Mi Jardín;4571-2608;12;VILLA URQUIZA;-58.5058;-34.5718
Maipú 582;Escuela Infantil Pilpilihue;EI Pilpilihue;4328-2728;1;SAN NICOLAS;-58.3769;-34.6014
Mario Bravo 976;Kinder School;Kinder School;4862-9817;5;ALMAGRO;-58.4162;-34.5982
Avda. Gral. Las Heras 2966;Jardín de Infantes El Principito;JI El Principito;4803-0942;2;RECOLETA;-58.4033;-34.5835
Avda. Belgrano 2940;Escuela Infantil Chiquilín;EI Chiquilín;4931-3283;3;BALVANERA;-58.407;-34.615
Lynch 3735;Escuela Infantil Pimpinela;EI Pimpinela;4911-8088;4;NUEVA POMPEYA;-58.4128;-34.6525
Avda. Pedro Goyena 1043;Escuela Infantil Jarpadimpi;EI Jarpadimpi;4431-8035;6;CABALLITO;-58.4422;-34.6265
Avda. Dorrego 550;Jakaira Centro para madres y padres adolescentes;Jakaira;4854-5723;15;CHACARITA;-58.4503;-34.5939
Bacacay 2329;New Sweet Palace;New Sweet Palace;4613-2512;7;FLORES;-58.4627;-34.626
Julián Alvarez 2488;Chicos Kids;Chicos Kids;4823-3826;14;PALERMO;-58.4144;-34.5865
Hortiguera 338;Escuela Infantil Mundo Niños;EI Mundo Niños;4432-9347;6;CABALLITO;-58.4457;-34.6263
Blanco Encalada 2650;Escuela Infantil La Luna y el Sol;EI La Luna y el Sol;4783-6623;13;BELGRANO;-58.4613;-34.5607
Blanco Encalada 4860;Escuela Infantil La Luna y el Sol;EI La Luna y el Sol;4523-5943;12;VILLA URQUIZA;-58.4842;-34.5744
Sarandí 283;Escuela Infantil La Puertita;EI La Puertita;2053-7607;3;BALVANERA;-58.3949;-34.6127
Echeverría 3024;Bloomfield Kindergarten;Bloomfield Kindergarten;4706-2365;13;BELGRANO;-58.4617;-34.5666
Quesada 2876;Escuela Infantil La Casita de Any;EI La Casita de Any;4544-1881;13;NU¥EZ;-58.4678;-34.5568
Azara 823;Jardín de Infantes Alpargatita;JI Alpargatita;4124-2441;4;BARRACAS;-58.3713;-34.6395
Beauchef 1050;El Mundo de los Bajitos;El Mundo de los Bajitos;4926-0419;7;PARQUE CHACABUCO;-58.4318;-34.6296
Godoy Cruz 2790;Jardín del Bosque de Palermo;J del Bosque de Palermo;4773-8566;14;PALERMO;-58.4246;-34.5777
Avda. San Juan 3788;Escuela Infantil Meterete;EI Meterete;4926-2221;5;BOEDO;-58.4187;-34.6259
Vicente López 1671;Jardín del Pasaje;J del Pasaje;4812-0759;2;RECOLETA;-58.3895;-34.5919
Paraguay 958;Jardín de la Abuela;J de la Abuela;4328-0221;1;RETIRO;-58.3807;-34.5979
Manuel García 12;La Galera Azul;La Galera Azul;4943-6373;4;PARQUE PATRICIOS;-58.3972;-34.6358
Avda. Córdoba 762;Escuela Infantil Lihuen;EI Lihuen;4325-6333;1;SAN NICOLAS;-58.3777;-34.599
Bulnes 2585;Escuela Infantil Mi Tiempo;EI Mi Tiempo;4802-3262;14;PALERMO;-58.4066;-34.5823
Superí 2363;Escuela Infantil Kinder Planet;EI Kinder Planet;4542-6510;13;BELGRANO;-58.4686;-34.5654
Besares 2213;Escuela Infantil Ombliguitos;EI Ombliguitos;4701-5746;13;NUÑEZ;-58.4691;-34.5442
Arcos 2849;Sister's Garden;Sister's Garden;4701-0477;13;NU¥EZ;-58.4598;-34.5533
Páez 2870;Escuela Infantil El Payaso;El Payaso;4611-9778;7;FLORES;-58.473;-34.6222
Austria 1829;Iupi Kindergarden;Iupi Kindergarden;4821-9436;2;RECOLETA;-58.4067;-34.5901
Avda. San Juan 3045;Escuela Infantil Pecas y Flequillo;EI Pecas y Flequillo;4931-9111;3;SAN CRISTOBAL;-58.4079;-34.6244
Avda. Eva Perón 3453;Escuela Infantil El Bosque Encantado;El Bosque Encantado;4613-0630;7;FLORES;-58.4644;-34.6445
Avda. Dr. Honorio Pueyrredón 552;Escuela Infantil Jardín del Delfín;EI J del Delfín;4901-8690;6;CABALLITO;-58.4414;-34.6135
Monroe 1742;Escuela Infantil El Gato con Notas;El Gato con Notas;4783-3813;13;BELGRANO;-58.4536;-34.5547
Tronador 1015;Jardín Motrichicos;J Motrichicos;4554-1922;15;VILLA ORTUZAR;-58.466;-34.5815
Víctor Martínez 287;El Jardín de los Abrazos;El Jardín de los Abrazos;4433-0309;6;CABALLITO;-58.4448;-34.6252
Simbrón 4136;La Casita del Hornero;La Casita del Hornero;4566-5442;11;VILLA DEVOTO;-58.508;-34.6064
José Cubas 4602;Escuela Infantil El Sapo Rodolfo;El Sapo Rodolfo;4504-5224;11;VILLA DEVOTO;-58.5214;-34.6018
Deán Funes 1971;Escuela Infantil Mi Grupito;EI Mi Grupito;4943-6277;4;PARQUE PATRICIOS;-58.4042;-34.634
Darwin 416;Mi Jardín;Mi Jardín;4854-6798;15;VILLA CRESPO;-58.4473;-34.5955
Valle 643;Planeta Juego Caballito;Planeta Juego Caballito;4901-4669;6;CABALLITO;-58.4369;-34.6245
Neuquén 1554;Escuela Infantil Snoopy;EI Snoopy;4431-6136;6;CABALLITO;-58.4555;-34.6159
La Pampa 2589;Planeta Juego Belgrano;Planeta Juego Belgrano;4706-3903;13;BELGRANO;-58.4561;-34.5658
Malabia 2310;Planeta Juego Palermo;Planeta Juego Palermo;4832-4258;14;PALERMO;-58.4198;-34.5859
Paraguay 1557;Jardín del Pino;J del Pino;4811-6511;2;RECOLETA;-58.3891;-34.5983
Arenales 3702;New Hamelin Bebecitos;New Hamelin Bebecitos;4832-9377;14;PALERMO;-58.4142;-34.5851
Avda. Leopoldo Marechal 1092;Melody Garden;Melody Garden;4982-5745;6;CABALLITO;-58.4393;-34.6057
Desagüadero 3441;Jardín de la Plaza;J de la Plaza;4568-4564;11;VILLA DEVOTO;-58.5175;-34.6102
Emilio Lamarca 3136;El Jardín de la Cuadra;El Jardín de la Cuadra;4502-9633;11;VILLA DEL PARQUE;-58.5016;-34.6035
Avda. Rivadavia 6060;Escuela Infantil Jardín Modelo;EI J Modelo;4433-4701;6;CABALLITO;-58.451;-34.6246
Echeverría 5236;Jardín de Infantes Villa Urquiza;JI Villa Urquiza;4521-1541;12;VILLA URQUIZA;-58.4832;-34.5803
Tabaré 6473;Escuela Infantil Los Marineritos;EI Los Marineritos;4605-0492;8;VILLA RIACHUELO;-58.4705;-34.6909
San Pedro 5477;Escuela Infantil Semillitas I;EI Semillitas I;4682-1887;9;MATADEROS;-58.4898;-34.6566
Argerich 3940;Escuela Infantil Burbujitas;EI Burbujitas;4572-1146;15;AGRONOMIA;-58.4986;-34.5927
Alejandro Magariños Cervantes 2047;Escuela Infantil Manchitas;EI Manchitas;4584-7211;11;VILLA GRAL. MITRE;-58.4695;-34.6079
Hortiguera 216;Escuela Infantil Tenderness;EI Tenderness;4432-4747;6;CABALLITO;-58.4463;-34.6249
Bermúdez 2112;Escuela Infantil Daddy Ross Garden;EI Daddy Ross Garden;4566-5497;10;MONTE CASTRO;-58.5101;-34.6192
Bravard 1174;Jardín de Infantes Pipoka;JI Pipoka;4855-1868;15;VILLA CRESPO;-58.439;-34.6041
Tucumán 1756;Jardín Materno Infantil OSECAC Centro;JMI OSECAC Centro;4371-1691;1;SAN NICOLAS;-58.392;-34.6021
Yerbal 820;Escuela Infantil Hermanos Felices;EI Hermanos Felices;4901-1198;6;CABALLITO;-58.4422;-34.6195
Yerbal 872;Escuela Infantil Hermanos Felices;EI Hermanos Felices;4433-3922;6;CABALLITO;-58.4429;-34.6198
Melincué 3161;Jardín Andy Panda;J Andy Panda;4503-4639;11;VILLA DEL PARQUE;-58.4936;-34.6026
Guayaquil 219;Escuela Infantil Tiempo de Juego;EI Tiempo de Juego;4902-6692;6;CABALLITO;-58.4317;-34.6198
Manzanares 2201;Jardín Ta Te Ti Nuñez;J Ta Te Ti Nuñez;4703-3365;13;NU¥EZ;-58.4674;-34.5463
Avda. Crisólogo Larralde 2060;Escuela Infantil Los Naranjos;EI Los Naranjos;4703-3240;13;NU¥EZ;-58.4649;-34.5474
Altolaguirre 2140;Escuela Infantil Coccolino;EI Coccolino;4521-1641;12;VILLA URQUIZA;-58.4892;-34.5794
Planes 973;Escuela Infantil En Marcha Estoy;EI En Marcha Estoy;4586-3879;6;CABALLITO;-58.4471;-34.611
Avda. Triunvirato 4445;Escuela Infantil La Tortuga Viajera;EI La Tortuga Viajera;4521-0150;12;VILLA URQUIZA;-58.4832;-34.576
Hidalgo 1038;Escuela Infantil Mariposa Azul;EI Mariposa Azul;4982-9423;6;CABALLITO;-58.4418;-34.6072
Dr. Emilio Ravignani 1978;Escuela Infantil La Tortuga Juanola;EI La Tortuga Juanola;4771-0699;14;PALERMO;-58.4369;-34.5794
José Marmol 972;Centro de Educación Creativa La Aldea del Buen Ayre;La Aldea del Buen Ayre;4922-8265;5;BOEDO;-58.4239;-34.626
Avda. Hipólito Yrigoyen 3648;Jardín Materno Infantil Familia Menuda;JMI Familia Menuda;4864-0196;5;ALMAGRO;-58.4179;-34.6142
Olíden 1385;Escuela Infantil Dulce Jardín;EI Dulce Jardín;4687-6098;9;MATADEROS;-58.5055;-34.652
Quintino Bocayuva 448;Recreando;Recreando;4981-6388;5;ALMAGRO;-58.4225;-34.6173
Homero 1533;Jardín Dulce de Leche;J Dulce de Leche;4683-1669;9;PARQUE AVELLANEDA;-58.4834;-34.652
Charcas 3082;Escuela Infantil El jardín de Palermo;El jardín de Palermo;4822-8731;2;RECOLETA;-58.4095;-34.5929
Puán 770;Gotitas de Sol;Gotitas de Sol;4432-5585;7;PARQUE CHACABUCO;-58.4451;-34.6317
Guise 1790;Bloomes;Bloomes;4823-5003;14;PALERMO;-58.4139;-34.5917
Esquiú 911;Jardín Materno Infantil Nuestra Ilusión;JMI Nuestra Ilusión;4919-3862;4;NUEVA POMPEYA;-58.4166;-34.6519
Bogotá 4081;El Jardín de los Colores;El Jardín de los Colores;4671-4580;10;FLORESTA;-58.4855;-34.631
Combate de los Pozos 1143;Jardín Materno Infantil Patatín;JMI Patatín;4306-6315;3;SAN CRISTOBAL;-58.3932;-34.6221
Amenábar 1084;Los Almendros;Los Almendros;4789-0666;13;COLEGIALES;-58.4497;-34.5706
Avda. Piedra Buena 5028;Escuela Infantil Aymará;EI Aymará;4604-0311;8;VILLA RIACHUELO;-58.4737;-34.6887
Fecundidad 3634;Escuela Infantil Pequitas;EI Pequitas;4611-6096;9;PARQUE AVELLANEDA;-58.4667;-34.647
Cnel. Ramón L. Falcón 6325;Jardín Caramelitos;J Caramelitos;4641-4029;9;LINIERS;-58.5151;-34.6404
Malabia 2370;Escuela Infantil El Patito Feo;El Patito Feo;4832-2809;14;PALERMO;-58.419;-34.5854
Mendoza 1470;Colegio Tarbut;Col Tarbut;4511-2060/1;13;BELGRANO;-58.4481;-34.5556
Dr. Juan Felipe Aranguren 2440;Jardín de Infantes La Puerta Mágica;JI La Puerta Mágica;4613-8577;7;FLORES;-58.4657;-34.6234
Moreno 1223;Escuela Infantil Diálogos;EI Diálogos;4383-3116;1;MONTSERRAT;-58.3838;-34.6118
Rivera Indarte 319;Escuela Infantil con Ojos de Niño;EI Ojos de Niño;4612-4446;7;FLORES;-58.4613;-34.6327
Avda. Juan Bautista Alberdi 714;Escuela Infantil Mi Mundo Feliz;EI Mi Mundo Feliz;4901-2090;6;CABALLITO;-58.4379;-34.6233
Bacacay 2561;El Rincón del Duende;El Rincón del Duende;4611-8603;7;FLORES;-58.4661;-34.6269
Juana Manso 1666;Puerto Crianza;Puerto Crianza;5787-1256;1;PUERTO MADERO;-58.3618;-34.617
Aguirre 175;Escuela Infantil La Jirafita Pinta;EI La Jirafita Pinta;4854-1539;15;VILLA CRESPO;-58.433;-34.6003
San Nicolás 3739;Escuela Infantil Con-Vivencias;EI Con-Vivencias;4501-5800;11;VILLA DEVOTO;-58.5064;-34.5997
Diaz Colodrero 3030;El Jardín del Fondo;El Jardín del Fondo;4541-7042;12;VILLA URQUIZA;-58.4895;-34.569
Caaguazú 7524;El Feliz Mundo de Bigote;El Feliz Mundo de Bigote;4641-7144;9;LINIERS;-58.5257;-34.6536
José Antonio Cabrera 3947;Jardín Materno Infantil Garabato;JMI Garabato;4862-9143;14;PALERMO;-58.4223;-34.5963
Avda. San Juan 3496;Escuela Infantil Ardillitas;EI Ardillitas;4932-9454;5;BOEDO;-58.4146;-34.6254
Güemes 4086;Jardín Azul Naranja;J Azul Naranja;4833-8990;14;PALERMO;-58.4185;-34.5855
Conesa 3758;Jardín de Infantes Estrellita;JI Estrellita;;12;SAAVEDRA;-58.4748;-34.5506
Gavilán 662;El Jardín de los Naranjos de Buenos Aires;El Jardín de los Naranjos de Bs As;4631-6202;7;FLORES;-58.4631;-34.6218
Cnel. Ramón L. Falcón 3123;Escuela Infantil El Grillo Jacinto;El Grillo Jacinto;4613-5555;7;FLORES;-58.4721;-34.6328
Dr. Juan Felipe Aranguren 3848;El Jardín del Sol;El Jardín del Sol;4671-8586;10;FLORESTA;-58.4835;-34.6283
Maza 136;Aprendemos a Crecer;Aprendemos a Crecer;4864-9226;5;ALMAGRO;-58.4164;-34.6127
Brandsen 484;Escuela Infantil Color Esperanza;EI Color Esperanza;4301-6549;4;BOCA;-58.3605;-34.6351
La Rioja 1462;Escuela Infantil Tiempo de Crecer;EI Tiempo de Crecer;4308-6203;3;SAN CRISTOBAL;-58.4065;-34.6278
Avda. San Martín 2070;Escuela Infantil Mis Primeros Años;EI Mis Primeros Años;4585-4007;6;CABALLITO;-58.4573;-34.6049
Rojas 466;Escuela Infantil Wendy;EI Wendy;4431-7444;6;CABALLITO;-58.4437;-34.6156
México 1122;Escuela Infantil Pie Pequeño;EI Pie Pequeño;4384-8690;1;MONTSERRAT;-58.3819;-34.6155
Avda. Federico Lacroze 2105;El Jardín de Federico;El Jardín de Federico;4772-2557;14;PALERMO;-58.4424;-34.5672
Cangallo 46;Escuela Infantil Creando;EI Creando;4982-3676;6;CABALLITO;-58.4312;-34.6063
